ques,skill
3831,72
7265,114
10606,157
6607,114
2612,35
7906,110
1913,34
3412,61
1760,169
1809,61
8429,43
11739,19
4884,170
503,25
5296,114
7123,7
9528,136
10400,65
10138,65
4714,109
3891,72
360,97
420,148
11177,107
4914,170
5860,48
5105,115
8801,157
110,107
10430,65
10168,65
3919,26
11494,164
11205,61
2003,61
1741,61
1906,128
11603,107
11207,107
7571,116
3677,89
11514,35
3675,16
4659,186
1398,72
140,107
6593,141
5188,126
6817,34
1688,26
7675,65
5297,69
11387,51
1824,72
1562,72
4876,12
9793,137
9679,35
11137,61
6847,34
3376,110
6810,152
10299,93
8876,61
11190,72
3089,53
11790,67
3561,48
9175,101
7201,158
4064,110
1849,78
3144,110
8048,30
9457,164
9591,164
766,114
3006,176
1925,73
6132,65
741,57
8908,107
8825,72
8811,174
1502,155
9982,170
6969,158
3570,110
9621,164
8936,61
8540,61
1594,94
171,62
9202,180
7356,45
11555,119
946,58
9847,103
7335,107
6677,107
6710,55
1608,150
3540,59
1451,166
9651,164
7846,30
430,114
5757,137
6918,169
976,58
7390,164
5981,30
1774,38
6705,61
5249,81
8697,21
3234,137
8757,72
2813,80
3704,59
1219,166
5238,107
10571,110
10268,109
8127,26
5279,81
909,125
5749,30
8599,21
490,141
2616,101
2220,101
4870,61
4608,61
6788,72
7945,170
8891,21
1912,106
1986,55
7936,57
520,141
1089,69
693,69
2646,101
3518,30
6818,72
6690,72
367,84
8278,171
5036,107
11464,111
5471,35
1604,111
2738,40
3120,142
7669,63
11499,105
2641,107
189,162
7704,57
1496,19
2676,101
4668,61
10834,65
4878,56
7699,63
5818,119
8796,110
9103,38
1324,70
2287,117
1375,35
2462,118
676,34
2571,61
10711,8
5287,52
3272,108
5452,119
7279,12
8302,110
7380,94
10855,137
3210,169
1347,30
347,101
2865,107
3362,159
8990,110
9427,111
2916,72
3543,170
1074,56
10227,137
3281,170
3371,63
11571,61
2631,61
6180,53
6271,171
172,76
9869,55
4239,31
3647,119
9634,158
1432,87
1902,36
4257,48
6497,110
8565,65
10396,107
7020,43
1161,159
9738,107
3126,16
10511,30
5442,73
8174,35
4528,110
10488,46
10548,97
6465,171
2218,26
9370,61
564,61
9768,107
4979,167
87,72
10254,0
7769,107
2452,48
4296,110
4108,59
11541,144
1656,114
2151,93
5731,152
5865,152
9715,72
10550,119
2509,151
4460,110
8009,102
9143,31
1401,130
5499,152
9444,144
4791,65
10539,118
7963,107
6457,40
235,104
5702,107
8055,46
2303,59
7991,61
7595,61
649,94
6213,30
3835,34
8315,158
339,53
176,32
8409,170
2655,110
2333,59
10698,124
6243,30
8920,93
3694,152
8074,72
1153,135
7154,72
8909,119
5665,174
472,151
11188,109
2363,59
11625,110
3025,178
5093,133
5662,61
6988,160
11655,110
3267,61
11407,8
7573,32
9656,110
7911,27
454,110
528,59
132,59
3838,35
192,110
7212,26
8695,109
8957,109
5271,31
6358,114
4572,30
3644,169
7414,160
10567,152
7626,16
3635,56
8337,27
9498,59
9195,58
7046,114
3325,15
5775,72
8056,135
714,168
9850,110
1066,61
9225,58
1726,107
1464,107
7038,7
6628,109
2922,133
7762,38
1975,30
8482,135
1096,61
1626,61
3806,72
3544,72
1568,56
2688,87
7619,110
7431,59
4981,160
4733,58
402,30
10462,61
6327,130
1179,72
2097,154
5025,58
4763,58
3340,26
2944,26
3381,27
6980,136
1424,61
11649,159
7813,110
7625,59
5080,115
1081,72
322,20
4991,43
6934,141
3370,26
4853,109
4696,125
2590,63
3710,94
2270,58
8280,111
5170,166
3631,151
4998,59
7252,19
10820,61
10424,61
7972,116
9372,164
9506,164
8823,107
8501,56
11178,119
1654,68
2848,48
9598,103
10295,31
11516,114
2576,114
9177,46
660,149
3089,110
577,114
5040,69
7731,30
3027,171
8954,159
5569,9
1587,135
5208,3
2931,59
8881,61
2774,75
10611,21
1254,110
8934,72
2161,33
6756,107
1594,151
2031,152
7397,103
3283,110
9334,164
321,63
888,110
962,59
9847,160
10222,37
11517,69
8964,72
8642,21
8743,73
9725,170
6555,174
1073,48
4127,61
6441,72
1279,116
10516,110
879,182
1126,59
5432,30
11522,12
9796,171
4419,61
10043,48
7913,154
2825,147
8727,78
10418,110
5330,103
4967,51
894,59
2294,107
3125,35
8854,38
4583,61
10073,48
3925,61
7598,119
4719,107
10314,110
9254,130
1425,75
11561,101
5339,165
7593,125
4613,61
3955,61
4879,180
5947,21
5388,57
1315,65
5112,159
1581,184
2352,61
8403,115
3810,87
2354,107
8875,110
8217,110
9733,141
1343,19
910,137
2104,117
11322,61
11384,158
8478,43
11095,55
1167,143
9763,141
3555,103
10709,19
10538,137
10315,65
6382,110
11748,61
2546,61
2812,180
5790,171
7380,151
5487,170
4482,89
7118,151
574,164
285,61
609,158
683,107
6412,110
6016,110
11778,61
11516,61
2576,61
9402,111
2233,72
9781,107
5345,63
9579,158
9954,35
451,107
6442,110
6120,59
6180,110
11680,61
236,118
8906,65
345,61
2700,73
9582,55
9623,56
9609,158
3024,170
3098,119
9856,35
3873,115
3551,64
10590,30
11710,61
4211,110
4345,110
1571,114
9711,61
8057,96
10088,169
4241,110
11075,21
194,26
4766,116
4405,110
4009,110
4143,110
9377,134
9164,26
1822,59
399,27
6390,30
7586,56
1834,69
1820,171
4872,111
9118,31
8594,31
5022,55
5517,34
1986,59
9928,21
4638,65
6933,26
11660,27
5778,159
5489,56
286,99
11218,59
9564,94
6322,30
2890,34
3451,101
1007,17
10869,63
4950,128
5610,174
6055,36
1553,126
5176,67
8872,109
107,110
181,59
3957,30
5473,61
5211,61
5475,107
11600,110
11486,8
3734,143
7545,135
3348,107
9339,110
8318,58
4121,30
11145,65
823,34
5160,72
9862,43
6579,170
3378,107
7552,151
9765,110
5733,119
8348,58
8845,110
3656,51
7527,94
9841,105
8362,141
8038,17
4402,26
4369,108
9137,110
9211,59
9574,111
9271,110
11465,19
5317,32
6497,114
9609,105
5550,11
6950,59
1920,30
7348,105
1957,97
8049,152
11827,4
9241,59
1175,61
7325,94
7533,43
3794,119
7302,110
7739,111
4363,47
7436,110
5326,94
3944,63
8137,157
7378,105
5955,73
6670,18
10830,164
6334,69
1628,164
186,82
943,61
3257,72
681,61
3958,119
11143,102
7466,110
1258,72
4296,114
2155,31
3712,63
7445,172
1047,10
5518,48
2243,36
892,72
4400,63
1989,119
4936,43
11548,164
11286,164
8273,152
9085,30
8726,97
10506,174
11015,51
660,72
7604,178
2153,119
3710,151
8853,30
350,31
9973,61
1084,26
2245,58
3573,38
11542,103
2092,1
5295,110
5336,111
7361,19
11595,114
6507,107
5486,55
4288,141
361,166
8534,61
10130,21
5760,65
3982,34
8973,108
2724,69
385,1
412,104
11625,114
2786,166
8892,119
11338,57
28,114
8168,61
1560,89
2432,18
3653,101
6567,107
6701,107
8922,119
42,170
10685,27
2832,110
2906,59
6022,169
4176,34
9396,160
5461,132
4005,152
3683,101
9505,103
4720,97
7397,160
3812,107
615,8
601,110
1721,141
7755,26
10384,48
7101,175
9355,135
8295,155
4236,61
6416,72
9206,12
689,115
3842,107
1027,110
9705,110
839,59
5333,81
319,23
5747,98
3095,65
9523,69
6644,57
10340,99
5788,72
5330,160
1947,56
6938,130
7313,7
8132,110
2304,101
1639,61
3953,72
8185,94
3567,36
2868,35
2472,35
7403,58
1692,72
5621,93
1290,65
1818,184
5161,108
3012,164
9335,152
1690,184
1669,61
4117,72
11665,107
2564,159
2201,107
2628,174
2865,87
5214,119
9312,141
3673,31
7222,23
10656,65
4737,130
10260,65
2918,98
10394,65
3749,26
5669,110
4984,7
6838,33
3555,160
11433,107
2493,107
10674,55
5244,119
7960,110
3328,154
1688,87
10686,65
1962,67
3913,26
10341,30
11488,164
6796,157
7291,136
1654,72
9524,158
5467,110
10371,30
2955,114
10907,10
10645,10
9653,164
8968,61
927,93
2061,22
8970,107
2647,119
4163,150
2781,119
370,175
81,72
2288,186
7293,158
180,51
8908,168
842,170
9683,164
8998,61
11312,72
3667,104
8216,25
1953,88
9000,107
4155,43
2006,99
1251,166
626,114
5309,35
1663,110
1401,110
1112,7
3292,18
5647,30
8933,174
1337,125
6538,9
8819,72
7464,174
1924,43
895,130
5811,30
9245,72
9523,16
7329,107
11837,27
4118,110
3796,59
6850,72
1137,13
8615,26
1199,110
6103,30
7095,61
7621,107
10735,171
7037,56
3580,30
4700,61
7738,103
369,33
3442,96
5622,107
8569,31
4776,56
2223,59
10712,160
11658,38
8053,114
2373,3
7042,26
8189,160
4006,30
4730,61
1694,65
8141,119
9374,27
9797,130
8842,166
7023,134
1384,24
2867,107
3550,137
8817,109
8992,110
52,110
5156,61
4760,61
4415,26
7775,119
8707,99
3578,91
5498,175
8321,63
3159,107
3293,107
3990,35
4091,87
2635,107
6405,98
9022,110
3466,35
768,34
4579,26
5262,56
4655,21
2244,77
475,162
9186,110
6911,27
6412,114
7210,94
9524,105
666,107
9738,34
10225,152
3640,164
2693,61
10833,8
7527,151
7238,48
5708,119
5446,119
694,61
8954,110
69,9
1946,19
11546,65
11150,65
467,55
3070,169
7941,141
9768,34
4773,26
782,66
2640,26
3123,180
2378,26
724,61
9246,110
2776,72
8144,96
4061,170
4135,119
1223,159
3403,170
8367,141
6985,110
6360,58
4211,114
4706,93
2295,149
6739,54
8919,65
3891,109
3965,58
3662,57
453,133
3868,125
888,61
11746,72
626,61
5326,151
1253,159
3655,17
11781,66
1987,154
11133,30
8662,35
9083,65
4754,110
5585,38
5189,38
2778,94
10254,61
2516,94
5793,152
4048,69
3671,119
7123,178
8127,34
11231,164
10546,61
10284,61
10707,164
7322,14
4039,141
5159,172
10286,107
10663,57
2294,58
8312,164
7627,61
7250,111
5771,147
10265,169
4552,110
4686,110
8670,30
8775,46
767,26
2365,59
5665,101
109,26
6919,132
10367,72
3897,34
8713,107
177,160
7317,178
1620,63
5794,107
2583,110
2455,110
7326,82
8083,61
778,161
8219,107
11570,114
8575,119
11687,110
8651,114
11600,114
2950,65
6687,108
9001,119
11717,110
1335,28
7157,30
747,43
516,110
590,59
5620,61
1726,34
8068,72
5659,174
9979,43
3757,107
620,59
7700,26
6048,134
11571,69
4664,30
5784,61
5462,10
9061,119
8799,119
3785,61
5268,144
5703,72
3160,9
1869,96
4183,107
3787,107
3525,107
3558,55
6175,67
6899,98
710,110
522,59
2343,137
6094,78
7350,155
3291,61
9680,110
9317,58
814,59
1292,61
7242,63
8331,27
1952,107
5823,150
298,142
1725,101
3979,61
1718,61
2838,92
3502,72
7208,48
2854,36
66,142
1375,72
179,19
10175,65
10309,65
1748,61
4062,72
1486,61
7463,166
6912,63
4501,119
6130,27
9545,19
11498,51
10205,65
9943,65
5614,110
11403,164
1831,72
7395,8
4869,114
5741,43
4285,63
10369,65
2765,98
4757,58
2682,63
11146,107
67,97
5072,69
4464,186
1203,72
10704,139
4785,12
1541,67
5674,110
5486,59
7740,19
623,170
4764,74
8138,65
9598,164
437,165
9311,107
3625,151
6999,142
11742,114
7050,107
3839,110
5509,19
8943,61
7957,30
1601,94
5868,137
7922,9
1733,21
9456,57
557,58
8996,72
3209,64
7080,107
5164,142
3741,110
3345,110
9773,114
9239,180
10245,109
4646,152
11726,119
1781,38
6712,61
9026,72
6450,61
8704,21
7341,40
9622,103
8304,87
7244,107
599,68
3637,110
7522,51
3449,59
8058,31
601,114
489,58
5756,30
9130,21
8794,72
1512,156
7200,158
9132,67
1561,48
8311,103
1637,43
9942,57
1406,110
1218,59
10841,89
5786,30
2354,34
9981,170
10793,48
7421,103
5082,35
510,130
1174,110
7845,57
4675,61
6593,72
5698,159
3122,148
9839,63
7428,119
11198,110
1674,59
4714,174
5908,154
8236,63
9593,7
8376,43
9133,22
5167,119
7990,7
10987,48
6757,72
11005,65
7969,69
5047,175
7930,114
11419,55
3277,35
7907,130
1458,3
11518,34
7125,94
4869,61
8969,156
7983,125
10773,65
6083,104
11063,19
8869,110
611,107
10803,65
6474,110
250,101
4030,26
11463,111
11578,61
2450,10
3702,160
7742,12
7210,151
3638,175
229,163
11056,137
9614,55
641,107
5467,114
10660,137
9938,152
11608,61
11742,61
407,61
7027,43
920,57
906,159
3133,16
11772,61
6684,54
3836,109
4273,110
8736,65
9014,9
571,61
309,61
9775,107
10854,137
9835,158
9546,55
4324,48
1445,36
6698,110
886,72
9028,65
2519,99
4699,110
11721,72
2232,42
941,129
3354,119
5971,131
11609,16
520,72
7577,55
4467,110
2588,27
5168,157
6797,65
10608,57
286,26
2206,110
24,26
2068,176
6190,30
4522,167
11179,31
7970,107
7607,55
8030,158
10325,119
875,17
3676,146
1387,165
2498,110
6961,65
9390,26
1685,7
6482,30
8025,164
9021,159
3391,135
3844,80
4964,111
4601,59
4661,110
11190,166
10827,114
11602,110
2662,110
9948,145
7108,61
4992,65
5,110
10783,165
8314,51
8978,31
77,171
11195,109
11632,110
2370,59
5181,122
4587,137
132,43
3774,34
8557,159
7280,144
11784,100
9332,155
10565,63
3619,96
8946,119
47,120
5537,107
9917,27
2460,110
2272,59
618,94
4107,35
521,161
5565,61
1888,69
5303,61
1335,85
11694,183
6895,87
11504,59
5618,72
9126,63
4098,107
5956,67
3440,107
9827,110
7948,27
2815,55
9202,58
9243,59
6987,26
7459,21
5122,26
5648,72
1016,116
9857,110
9535,59
1265,39
7357,94
11490,137
1108,55
1209,107
1644,35
1809,102
2929,133
9384,48
4958,160
6876,171
3896,107
9639,8
1485,163
3417,72
6589,114
7387,94
1239,107
8222,141
5025,42
6568,176
3266,61
3183,26
3317,26
3926,107
2214,164
3012,144
9729,59
11212,142
2686,159
9122,24
1403,107
10508,174
4434,109
3116,93
1693,61
773,61
2394,108
2889,87
3004,37
5184,48
4184,119
5320,94
11767,148
5297,110
4538,58
8287,111
1380,72
9654,19
1118,72
4626,63
8800,107
33,35
11116,164
10827,61
899,149
4883,69
884,26
2367,109
7692,59
7370,8
1282,72
11185,119
10921,46
5491,110
6611,141
11542,164
11280,164
10595,61
4709,74
9543,164
8200,61
10514,72
8961,159
11215,119
2013,119
9635,103
11687,114
2747,114
7851,65
9573,164
3984,141
8230,61
8283,72
11717,114
1601,151
2894,110
2968,59
3028,110
6791,61
8957,174
5335,81
8971,72
8695,174
8447,72
8051,72
9567,103
11747,114
9732,170
7531,36
9107,118
10342,99
8201,16
2998,59
9748,114
1043,166
4532,107
999,59
1059,110
4402,34
7506,164
6425,61
6478,72
11739,7
10710,94
1885,44
5434,36
1089,110
827,110
5717,132
6589,61
8311,160
5413,98
210,141
10214,48
7628,103
6186,21
6628,174
9508,7
11822,18
2923,19
11665,34
6274,26
9749,69
2764,147
3663,179
4360,107
11605,141
10619,110
1736,55
2493,34
5772,165
7277,7
6440,72
4365,77
10787,44
8770,27
4179,72
5299,103
10980,65
10718,65
10322,65
7567,119
299,101
3640,144
4471,72
11281,178
5329,103
11757,107
5494,170
7125,151
2293,107
2210,72
690,107
3841,26
6208,48
8052,110
159,40
6449,110
893,35
7018,38
11687,61
1231,30
2351,61
2006,26
5863,171
10049,40
1247,159
1985,88
92,107
6553,59
7337,141
6351,110
3839,114
5270,7
5132,73
10366,97
8246,137
1017,47
4525,38
9060,61
5051,84
9720,107
1491,88
435,72
11312,133
11747,61
4506,146
1691,149
1804,26
9748,61
11231,144
9090,61
8104,30
284,61
9562,56
2903,119
566,124
7623,107
7227,107
380,119
5705,69
6866,101
8530,30
718,114
8507,19
7290,55
7727,56
1408,187
7632,169
3039,141
8999,77
2750,38
898,58
7681,61
9411,21
10300,119
9964,170
10473,47
8196,103
8590,30
5321,55
8099,170
2285,59
1324,58
7490,62
3159,34
5574,97
10464,119
1317,18
7764,72
2134,48
7106,72
4563,9
4167,9
7964,103
5848,107
5264,56
135,48
1717,110
3274,142
3760,35
8281,160
10494,119
7555,56
1669,69
10970,48
3564,96
2578,65
5616,107
5354,107
1821,59
241,43
6729,98
4153,87
3528,35
3316,152
2039,137
2272,116
8001,119
659,152
11127,8
6099,52
2191,127
9376,110
3921,87
3288,174
8811,109
46,110
3626,169
8790,171
11217,59
7686,84
2235,25
1973,25
3153,107
3984,35
8882,110
9352,59
6578,63
1738,158
6242,114
9616,105
1154,107
7797,73
4151,148
11346,65
10055,152
3443,61
3181,61
5495,72
6458,119
9611,111
11636,19
7443,110
7121,59
8618,13
6603,69
7387,151
3526,72
11404,19
688,61
10550,107
7174,43
3414,16
6452,58
8710,137
5730,73
980,61
8266,96
9559,55
8926,142
2093,52
4205,114
4879,58
11293,164
649,82
1695,164
2206,114
4421,119
1845,108
2010,175
5320,151
7285,8
7611,178
4235,114
4973,43
2770,48
4950,59
3659,146
739,133
2252,58
567,26
5787,152
10295,72
4665,48
7738,111
2800,48
5040,110
5174,110
4730,69
5,114
11632,114
6076,39
9450,30
9054,30
2545,64
1326,27
3279,59
1353,130
431,114
35,114
4875,19
8309,61
2598,48
9482,103
1307,135
4394,96
8139,0
11138,114
6446,107
1892,7
5130,137
7182,148
974,110
5280,81
8654,72
4597,24
9827,114
7251,103
11557,74
1004,110
9567,160
5539,133
4042,152
2982,172
1540,90
9319,58
6242,61
9643,155
9486,171
7700,87
8861,119
397,48
4111,107
7454,31
11628,75
9809,43
5901,118
906,110
4717,102
188,59
7334,114
4599,46
526,54
10710,151
27,141
5591,77
10025,48
3877,61
404,64
4409,107
8218,26
4516,169
6780,63
2435,137
4041,61
6355,72
2051,147
6982,170
8190,48
7592,99
8289,27
9617,7
4777,102
2275,40
4432,67
8169,110
10409,172
959,70
2180,153
7449,171
11829,91
8034,43
11074,158
11831,137
8595,110
5623,99
11583,35
5755,26
6192,27
989,70
10003,19
2981,30
10401,65
1139,14
4154,72
1578,61
11702,107
1058,25
11178,107
2675,108
6484,27
8101,110
2782,170
2916,170
10693,65
10431,65
10169,65
3920,26
9274,152
11495,164
7164,136
6935,84
1525,26
11604,107
2779,57
2319,72
7487,8
5095,114
7,107
3080,170
9778,35
141,107
6507,172
11634,107
5847,99
9239,107
9769,107
433,107
6236,59
606,35
3126,114
2542,63
11138,61
3639,110
1061,26
9139,61
11319,72
4736,130
7600,19
1700,134
3028,114
4065,110
9035,61
9854,164
11788,119
2963,69
4217,100
7568,107
513,170
5091,75
4095,110
7683,30
8803,61
9622,164
11513,72
6163,65
7357,45
9537,56
1075,58
1498,161
4946,101
8594,72
7598,107
1285,53
1638,171
7276,56
7336,107
4125,110
10901,43
5073,34
7519,164
4714,101
7391,164
6706,61
806,176
7193,179
9020,72
7292,158
9983,119
11251,48
3548,75
3451,142
5278,35
8652,26
873,58
1343,7
7421,164
2999,18
3789,137
1648,54
1419,2
10409,119
491,141
128,89
2745,101
563,17
7736,175
7447,72
664,69
3355,30
4475,61
2285,116
8305,103
6789,72
144,33
6591,87
2757,111
8381,98
1662,110
5170,101
5683,97
7937,57
10540,171
6819,72
556,135
6557,72
8178,119
5165,107
6262,154
4820,72
8328,63
6278,98
2642,107
89,110
8666,58
190,162
8008,58
5269,56
3066,61
2670,61
4850,72
11192,110
4326,72
1115,75
2672,107
5685,119
9059,110
8434,58
11647,101
2822,51
10865,65
8091,69
2962,61
5276,72
3098,107
8827,110
8961,110
1559,92
10681,136
7059,43
10856,137
474,55
5768,130
4384,26
1086,30
3128,107
8991,110
8407,59
2521,72
5633,63
1665,87
6992,110
3241,169
4414,26
1527,153
8574,172
7940,34
3696,160
6781,48
9623,178
173,76
10916,137
9608,55
552,72
7970,34
10721,46
267,61
2581,72
1323,107
9504,55
9900,55
9638,55
9242,55
1176,57
7489,111
582,72
1875,31
8134,34
10976,164
4267,110
406,31
693,61
8637,96
1831,109
3823,69
10829,87
6894,59
9686,72
1503,51
8032,107
3761,130
11579,26
4371,59
8677,30
9797,61
3814,141
1935,58
5994,152
9543,144
9716,72
2011,53
9390,87
8534,102
2724,110
10864,57
5549,44
1655,17
2004,171
9364,155
4565,59
11315,114
960,135
11564,37
7596,61
7499,128
5597,61
9427,103
266,104
5733,107
2522,110
2656,110
7626,61
3732,34
523,110
7529,128
9482,160
8535,57
5627,61
7679,72
1430,33
8776,119
6594,35
11828,59
11626,110
6662,169
3387,157
8505,6
7445,26
8887,108
8928,109
7536,144
7274,144
11481,136
4238,148
6451,107
6566,57
6552,159
8806,119
5275,144
9416,48
5448,72
11408,8
7325,82
717,110
133,59
7019,160
8970,119
8574,119
11760,59
5478,72
9308,114
11603,75
4220,107
9687,110
9761,59
11491,19
1697,107
2380,137
5393,149
7311,160
5566,77
9000,119
11468,8
4613,159
3988,107
7477,48
7215,48
3891,174
9851,110
6695,12
368,60
7613,94
1727,107
7167,7
10182,65
10316,65
3409,26
8192,151
4069,72
3673,72
3807,72
2382,159
11019,158
4770,119
7882,110
5380,48
7505,160
7372,8
4846,114
10346,65
10996,147
3439,26
3573,26
8793,152
269,30
2208,164
9663,8
1277,5
4276,119
267,142
285,159
4457,130
5610,109
5651,110
9283,137
11440,164
6162,33
5079,69
2231,124
4545,135
5081,115
8892,107
4561,79
488,87
10144,65
5493,59
4847,69
8281,111
8922,107
9753,35
7515,19
2749,63
9963,30
9635,164
7494,81
5634,48
10606,72
11076,21
886,109
9521,35
8855,174
9498,51
5425,59
9665,164
3426,59
9376,61
8852,61
2630,125
3042,69
11209,119
9629,103
10749,134
2943,63
3778,110
3456,59
5300,121
6628,101
8486,61
1218,43
8141,26
1154,58
10703,139
6607,163
622,170
10828,26
3090,59
7297,51
3620,59
7398,103
9597,164
10846,43
5455,35
1809,110
8171,26
8569,72
9726,170
10934,48
4390,61
6570,72
3650,59
10004,114
9742,114
9034,27
10517,110
7366,164
6970,164
4519,40
1172,182
10506,109
10285,110
1023,59
1157,59
4968,51
8268,93
2951,34
6366,26
8305,160
5108,61
4846,61
2270,50
773,69
6368,72
6304,87
32,34
4848,107
4452,107
2189,61
1449,59
2849,107
7403,180
6833,27
9660,34
720,34
4135,26
8823,99
2615,61
6682,16
8988,166
2353,61
3275,107
3376,159
5630,119
6387,98
7944,130
2355,107
5065,118
11689,34
8117,58
1573,71
2693,102
3524,30
10810,65
8267,2
4299,26
2934,164
11585,61
2121,61
7974,130
3942,139
6155,98
4542,134
3556,103
1415,20
5548,63
6422,38
11749,61
2547,61
2151,61
4727,72
8975,65
11275,178
3188,57
10493,142
7989,7
9752,107
3563,119
187,55
4097,26
11517,61
9005,65
7623,34
1836,26
9403,111
2234,72
2308,21
5608,63
9782,107
10861,137
714,107
3692,98
8301,70
11184,9
3085,63
10215,147
8773,65
7220,152
4419,53
84,61
4693,33
9583,55
1979,88
4629,48
10719,30
3,72
2119,98
1100,119
6623,54
8937,65
11628,26
4212,110
9974,61
9712,61
7984,147
6542,65
3630,135
8299,158
10883,30
7204,157
2893,27
10689,164
10004,61
10031,164
9346,61
4291,2
259,11
7382,55
11556,99
3851,80
11688,26
8120,169
2273,110
2407,110
9691,72
169,94
3446,152
7909,107
7587,56
1338,17
8187,51
10107,135
8857,31
6331,137
11812,38
7541,61
7964,164
273,43
3781,34
9397,160
10556,119
7980,108
3610,152
1731,69
10294,119
11428,48
935,135
4806,178
5315,55
11242,43
11669,110
9225,26
2205,110
11778,53
4073,34
11590,2
3153,34
7758,72
4951,128
3963,24
5446,107
11470,58
11571,110
3709,107
5536,0
3447,107
444,59
937,157
7654,72
5078,61
7788,72
5212,61
1184,34
8751,119
1147,152
8227,119
11601,110
11050,7
250,166
5131,72
1658,75
9239,58
9340,110
474,59
4,110
5964,46
138,110
5025,26
6541,57
3243,61
6143,169
6580,170
11189,142
9310,59
9766,110
8933,109
430,110
7528,94
621,55
11834,65
6369,108
7107,37
11588,9
7579,32
9893,43
2188,24
3671,107
3836,174
1769,40
5318,32
6364,114
10612,107
3437,61
9504,59
3296,21
9242,59
9638,59
9508,178
7662,43
1440,107
6866,109
7303,110
10737,152
5327,94
2347,30
2388,31
1495,164
3386,72
3124,72
1035,179
11202,107
7273,59
11218,51
5588,27
2979,98
5072,110
11385,164
11519,164
11123,164
2659,93
116,30
3453,139
4366,69
5123,48
7377,8
7041,59
1229,21
1289,72
893,72
9392,137
11549,164
2328,114
11287,164
4642,125
6708,34
8948,96
11377,57
3961,141
5157,167
9001,107
